tick,observer_actor_id,ship_id,presence,px_mm,py_mm,pz_mm,vx_mm_s,vy_mm_s,vz_mm_s,render_offset_mm,render_offset_deg
1589596,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-7ced-76e4-803f-5c1bdb48bf39,ACTIVE,0,-250000,2500000,0,0,0,0,0
1589596,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-81cf-7277-ac11-edfcfe1e7e4c,ACTIVE,2500000,250000,0,0,0,0,0,0
1589596,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-86b1-7742-9dda-ff7ccb1792a8,ACTIVE,-2165064,-250000,-1250000,0,0,0,0,0
1589598,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-7ced-76e4-803f-5c1bdb48bf39,ACTIVE,0,-250000,2500000,0,0,0,0,0
1589598,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-81cf-7277-ac11-edfcfe1e7e4c,ACTIVE,2500000,250000,0,0,0,0,0,0
1589598,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-86b1-7742-9dda-ff7ccb1792a8,ACTIVE,-2165064,-250000,-1250000,0,0,0,0,0
1589600,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-7ced-76e4-803f-5c1bdb48bf39,ACTIVE,0,-250000,2500000,0,0,0,0,0
1589600,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-81cf-7277-ac11-edfcfe1e7e4c,ACTIVE,2500000,250000,0,0,0,0,0,0
1589600,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-86b1-7742-9dda-ff7ccb1792a8,ACTIVE,-2165064,-250000,-1250000,0,0,0,0,0
1589600,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-8b93-77bb-8c5e-88978e3149d3,ACTIVE,-2500000,250000,0,0,0,0,0,0
1589602,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-7ced-76e4-803f-5c1bdb48bf39,ACTIVE,0,-250000,2500000,0,0,0,0,0
1589602,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-81cf-7277-ac11-edfcfe1e7e4c,ACTIVE,2500000,250000,0,0,0,0,0,0
1589602,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-86b1-7742-9dda-ff7ccb1792a8,ACTIVE,-2165064,-250000,-1250000,0,0,0,0,0
1589602,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-8b93-77bb-8c5e-88978e3149d3,ACTIVE,-2500000,250000,0,0,0,0,0,0
1589604,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-7ced-76e4-803f-5c1bdb48bf39,ACTIVE,0,-250000,2500000,0,0,0,0,0
1589604,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-81cf-7277-ac11-edfcfe1e7e4c,ACTIVE,2500000,250000,0,0,0,0,0,0
1589604,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-86b1-7742-9dda-ff7ccb1792a8,ACTIVE,-2165064,-250000,-1250000,0,0,0,0,0
1589604,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-8b93-77bb-8c5e-88978e3149d3,ACTIVE,-2500000,250000,0,0,0,0,0,0
1589606,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-7ced-76e4-803f-5c1bdb48bf39,ACTIVE,0,-250000,2500000,0,0,0,0,0
1589606,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-81cf-7277-ac11-edfcfe1e7e4c,ACTIVE,2500000,250000,0,0,0,0,0,0
1589606,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-86b1-7742-9dda-ff7ccb1792a8,ACTIVE,-2165064,-250000,-1250000,0,0,0,0,0
1589606,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-8b93-77bb-8c5e-88978e3149d3,ACTIVE,-2500000,250000,0,0,0,0,0,0
1589608,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-7ced-76e4-803f-5c1bdb48bf39,ACTIVE,0,-250000,2500000,0,0,0,0,0
1589608,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-81cf-7277-ac11-edfcfe1e7e4c,ACTIVE,2500000,250000,0,0,0,0,0,0
1589608,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-86b1-7742-9dda-ff7ccb1792a8,ACTIVE,-2165064,-250000,-1250000,0,0,0,0,0
1589608,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-8b93-77bb-8c5e-88978e3149d3,ACTIVE,-2500000,250000,0,0,0,0,0,0
1589610,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-7ced-76e4-803f-5c1bdb48bf39,ACTIVE,0,-250000,2500000,0,0,0,0,0
1589610,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-81cf-7277-ac11-edfcfe1e7e4c,ACTIVE,2500000,250000,0,0,0,0,0,0
1589610,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-86b1-7742-9dda-ff7ccb1792a8,ACTIVE,-2165064,-250000,-1250000,0,0,0,0,0
1589610,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-8b93-77bb-8c5e-88978e3149d3,ACTIVE,-2500000,250000,0,0,0,0,0,0
1589612,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-7ced-76e4-803f-5c1bdb48bf39,ACTIVE,0,-250000,2500000,0,0,0,0,0
1589612,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-81cf-7277-ac11-edfcfe1e7e4c,ACTIVE,2500000,250000,0,0,0,0,0,0
1589612,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-86b1-7742-9dda-ff7ccb1792a8,ACTIVE,-2165064,-250000,-1250000,0,0,0,0,0
1589612,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-8b93-77bb-8c5e-88978e3149d3,ACTIVE,-2500000,250000,0,0,0,0,0,0
1589614,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-7ced-76e4-803f-5c1bdb48bf39,ACTIVE,0,-250000,2500000,0,0,0,0,0
1589614,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-81cf-7277-ac11-edfcfe1e7e4c,ACTIVE,2500000,250000,0,0,0,0,0,0
1589614,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-86b1-7742-9dda-ff7ccb1792a8,ACTIVE,-2165064,-250000,-1250000,0,0,0,0,0
1589614,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-8b93-77bb-8c5e-88978e3149d3,ACTIVE,-2500000,250000,0,0,0,0,0,0
1589616,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-7ced-76e4-803f-5c1bdb48bf39,ACTIVE,0,-250000,2500000,0,0,0,0,0
1589616,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-81cf-7277-ac11-edfcfe1e7e4c,ACTIVE,2500000,250000,0,0,0,0,0,0
1589616,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-86b1-7742-9dda-ff7ccb1792a8,ACTIVE,-2165064,-250000,-1250000,0,0,0,0,0
1589616,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-8b93-77bb-8c5e-88978e3149d3,ACTIVE,-2500000,250000,0,0,0,0,0,0
1589618,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-7ced-76e4-803f-5c1bdb48bf39,ACTIVE,0,-250000,2500000,0,0,0,0,0
1589618,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-81cf-7277-ac11-edfcfe1e7e4c,ACTIVE,2500000,250000,0,0,0,0,0,0
1589618,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-86b1-7742-9dda-ff7ccb1792a8,ACTIVE,-2165064,-250000,-1250000,0,0,0,0,0
1589618,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-8b93-77bb-8c5e-88978e3149d3,ACTIVE,-2500000,250000,0,0,0,0,0,0
1589620,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-7ced-76e4-803f-5c1bdb48bf39,ACTIVE,0,-250000,2500000,0,0,0,0,0
1589620,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-81cf-7277-ac11-edfcfe1e7e4c,ACTIVE,2500000,250000,0,0,0,0,0,0
1589620,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-86b1-7742-9dda-ff7ccb1792a8,ACTIVE,-2165064,-250000,-1250000,0,0,0,0,0
1589620,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-8b93-77bb-8c5e-88978e3149d3,ACTIVE,-2500000,250000,0,0,0,0,0,0
1589622,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-7ced-76e4-803f-5c1bdb48bf39,ACTIVE,0,-250000,2500000,0,0,0,0,0
1589622,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-81cf-7277-ac11-edfcfe1e7e4c,ACTIVE,2500000,250000,0,0,0,0,0,0
1589622,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-86b1-7742-9dda-ff7ccb1792a8,ACTIVE,-2165064,-250000,-1250000,0,0,0,0,0
1589622,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-8b93-77bb-8c5e-88978e3149d3,ACTIVE,-2500000,250000,0,0,0,0,0,0
1589624,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-7ced-76e4-803f-5c1bdb48bf39,ACTIVE,0,-250000,2500000,0,0,0,0,0
1589624,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-81cf-7277-ac11-edfcfe1e7e4c,ACTIVE,2500000,250000,0,0,0,0,0,0
1589624,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-86b1-7742-9dda-ff7ccb1792a8,ACTIVE,-2165064,-250000,-1250000,0,0,0,0,0
1589624,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-8b93-77bb-8c5e-88978e3149d3,ACTIVE,-2500000,250000,0,0,0,0,0,0
1589626,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-7ced-76e4-803f-5c1bdb48bf39,ACTIVE,0,-250000,2500000,0,0,0,0,0
1589626,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-81cf-7277-ac11-edfcfe1e7e4c,ACTIVE,2500000,250000,0,0,0,0,0,0
1589626,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-86b1-7742-9dda-ff7ccb1792a8,ACTIVE,-2165064,-250000,-1250000,0,0,0,0,0
1589626,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-8b93-77bb-8c5e-88978e3149d3,ACTIVE,-2500000,250000,0,0,0,0,0,0
1589628,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-7ced-76e4-803f-5c1bdb48bf39,ACTIVE,0,-250000,2500000,0,0,0,0,0
1589628,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-81cf-7277-ac11-edfcfe1e7e4c,ACTIVE,2500000,250000,0,0,0,0,0,0
1589628,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-86b1-7742-9dda-ff7ccb1792a8,ACTIVE,-2165064,-250000,-1250000,0,0,0,0,0
1589628,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-8b93-77bb-8c5e-88978e3149d3,ACTIVE,-2500000,250000,0,0,0,0,0,0
1589630,01a0b1c2-b010-7000-8000-000000000002,01a0d83f-7ced-76e4-803f-5c1bdb48bf39,ACTIVE,0,-250000,2500000,0,0,0,0,0
